num_acao;num_instancia;c_juiz;c_uf_juiz;c_cid_juiz;num_vara;c_uf_vara;c_cid_vara;c_ganho_causa;num_valor
70957;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;29032.62
79513;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;92761.76
85913;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;91225.34
35284;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;52405.91
63482;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;11035.62
87893;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;36932.18
73221;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;2870.48
65758;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;84963.24
107291;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;69709.19
90971;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;41493.82
29099;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;29926.93
49501;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;174289.89
72561;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;20307.44
85560;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;154309.80
8042;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;68160.83
26979;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;59943.12
23832;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;27972.14
71492;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;7852.00
94057;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;43007.78
36993;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;47735.02
58370;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;12471.29
40723;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;328736.05
102519;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;37261.83
105691;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;362637.74
118297;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;76450.66
14512;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;19675.40
8185;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;48917.43
7835;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;61920.02
37700;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;39830.97
112374;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;62910.12
61106;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;66761.73
21707;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;165202.51
91714;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;85950.25
110767;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;78230.74
53567;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;28002.97
25319;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;63808.77
74590;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;94704.91
69549;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;185469.69
20503;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;31088.05
74303;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;12619.40
117601;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;16382.47
23714;3;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;182090.38
55434;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;28425.05
4363;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;85746.42
63531;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;86115.75
32141;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;61920.86
85898;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;27564.11
105340;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;81184.95
51202;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;177612.75
83955;2;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;47748.85
44426;3;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;11040.50
98973;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;31603.70
97837;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;99001.23
118703;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;70672.38
106677;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;37104.38
84119;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;19856.14
15643;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;25134.19
100375;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;124.40
80802;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;71777.56
16471;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;98518.56
79674;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;85574.03
100151;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;153983.54
36928;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;151051.70
12447;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;24337.47
17146;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;14037.57
96188;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;20909.01
7755;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;5300.33
78061;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;51387.03
6471;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;223743.67
19683;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;63228.44
76398;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;29726.67
111573;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;6616.49
77038;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;12627.40
91174;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;72812.13
112558;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;53578.62
110428;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;201210.08
52927;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;51747.41
86709;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;14309.93
103946;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;57391.48
117535;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;146350.07
54457;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;184243.23
102295;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;93736.72
18658;3;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Empresa;0
86970;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;99043.85
103066;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;36419.07
53158;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;15521.94
69095;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;56148.04
81978;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;44930.85
42744;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;94812.87
53681;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;1423.87
40131;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;8433.63
52211;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;154484.19
19709;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;77046.72
104193;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;77226.77
26239;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;37691.22
97584;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;53296.37
15695;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;64466.40
50321;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;152151.66
84851;1;Eduardo Silveira Mendes;PI;Teresina;2;GO;Anapolis;Funcionario;95327.75
12942;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;48712.08
78151;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;184455.32
86551;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;54946.16
15765;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;81679.19
95088;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;125608.73
24963;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;79055.97
72451;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;17945.69
97244;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;48048.40
34881;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;19934.27
13384;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;74890.68
114715;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;38887.18
16216;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;49270.70
33879;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;57799.46
115125;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;81717.64
90323;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;224454.11
119127;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;78105.59
4373;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;78122.91
92952;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;238468.26
68375;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;65108.19
9794;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;42491.48
114955;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;18686.91
118237;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;46544.26
117686;3;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;269912.63
40980;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;4539.09
78245;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;90092.56
84636;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;23937.88
63582;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;149311.06
81066;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;69434.74
113716;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;47200.99
41691;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;13737.10
37843;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;26526.96
58136;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;66223.15
114939;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;95824.19
89160;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;52134.76
51709;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;70025.54
119783;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;48377.91
18791;2;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;94255.24
66924;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;49732.45
20659;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;42666.74
74220;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;57661.44
58960;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;75715.87
47648;2;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;78723.06
22215;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;65390.39
100144;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;20346.76
84993;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;96459.55
39139;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;39928.73
39704;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;96609.55
103743;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;28598.81
77948;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;3144.56
117173;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;98364.24
32341;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;95909.49
86294;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;67606.67
93303;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;94028.57
35903;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;16846.88
84095;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;54745.08
90403;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;10862.30
31257;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;42705.70
23407;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;315.67
96562;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;16627.16
32404;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;247173.84
112352;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;133882.85
28763;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;62834.90
96462;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;88281.71
11604;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;34758.70
75712;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;1361.93
99424;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;65785.52
92153;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;15868.35
101678;1;Jefferson Rodrigues Alves;DF;DF;6;MS;Campo Grande;Funcionario;22763.30
108131;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;194447.42
110196;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;86268.10
73288;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;32152.43
76030;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;52914.15
33930;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;7559.44
115092;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;10391.94
77525;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;11597.53
11669;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;58352.33
36755;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;7127.34
78300;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;66051.45
49570;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;129803.90
22079;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;18471.98
61286;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;77706.26
25970;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;40450.19
66606;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;96932.30
40629;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;53213.58
114244;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;76671.11
33869;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;7853.35
78242;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;34947.44
56894;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;54628.66
76605;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;61935.47
115555;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;74454.55
48997;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;50077.84
61631;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;75851.26
90006;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;71005.25
55025;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;36548.52
80934;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;390595.67
115353;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;71498.08
88072;3;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;93367.16
32099;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;33935.99
87602;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;15710.75
74202;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;7283.31
72256;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;15468.63
78843;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;67736.29
29419;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;92727.14
32322;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;42112.29
93168;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;22964.90
76009;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;48459.21
85253;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;89543.53
56538;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;90575.89
101484;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;90129.20
109550;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;29027.97
34445;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;97922.32
40412;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;38742.73
42684;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;93508.79
97500;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;87060.44
39778;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;62045.42
79854;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;99913.28
77310;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;70988.11
34026;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;99453.25
52140;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;41809.11
64495;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;17621.56
9018;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;24092.95
34073;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;110636.03
44842;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;66256.66
83673;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;87700.56
115931;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;132274.88
49152;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;84611.23
60693;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;25992.60
46341;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;89439.80
74540;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;14274.71
62663;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;39663.44
81385;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;85764.78
29529;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;23567.62
87027;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;98522.13
105045;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;87626.91
16553;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;63453.48
73293;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;31161.77
41165;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;19221.08
20137;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;25458.10
17407;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;42382.17
54172;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;104828.47
83912;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;25844.00
59925;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;77270.19
8027;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;32622.43
119795;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;11117.26
70610;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;29009.91
9773;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;54844.77
103897;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;4484.82
71079;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;62482.63
35965;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;9375.86
14095;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;75625.47
69811;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;87321.47
45370;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;174175.78
74724;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;24081.58
33377;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;285175.85
9002;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;183783.56
114740;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;5844.13
53440;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;27761.54
92756;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;43744.26
48215;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;87074.37
20519;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;48553.99
96128;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;14096.34
70193;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;46188.64
55342;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;18332.33
52274;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;88432.19
31849;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;15210.70
37930;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;99798.19
18928;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;30059.01
93441;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;14718.94
89886;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;67386.26
46037;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;81008.85
107033;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;82692.00
58586;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;73840.92
76129;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;70099.33
82957;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;5789.34
85620;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;71671.34
48070;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;43124.14
44895;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;16749.27
82856;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;13142.53
62167;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;130633.46
117361;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;42017.20
68261;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;68995.32
27881;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;12704.68
52101;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;36479.18
92016;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;77134.17
77863;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;47083.82
79195;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;82349.17
101530;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;76632.96
84955;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;13780.27
25463;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;52416.37
